text,label
20 สรรพคุณที่คาดไม่ถึงของ “ต้นหอม” ขับเหงื่อ ลดไข้ บำรุงหัวใจ ลดไขมันในเส้นเลือด ป้องกันหวัด บำรุงไต บำรุงสายตา บำรุงสมอง เสริมสมรรถภาพทางเพศ กระตุ้นให้มารดาหลั่งน้ำนม เพิ่มน้ำนม ฯลฯ 1. ใช้แก้หวัด คัดจมูก น้ำมูกไหล 2. ป้องกันโรคหวัดเย็น ปวดศีรษะ คัดจมูก จมูกอักเสบ 3. แก้ฝีหนองบวมปวด แก้อักเสบบวมแดง 4. รักษาอาการฟกช้ำเนื่องจากถูกตี 5. รักษาอาการปวดท้องเนื่องจากความเย็น 6. รักษาเด็กท้องอืด ท้องเฟ้อ อาหารไม่ย่อย 7. ปัสสาวะ อุจจาระขัด 8. บรรเทาโรคบิด 9. เป็นยาบำรุงไต 10. บำรุงสายตา 11. เสริมสมรรถภาพทางเพศ 12. กระจายเลือดคั่ง 13. รักษาอาการเลือดกำเดาไหล 14. ทำให้ร่างกายอบอุ่น เพิ่มอุณหภูมิร่างกาย 15. บำรุงสมอง 16. กระตุ้นให้มารดาหลั่งน้ำนม เพิ่มน้ำนม 17. ขับพยาธิ ขับพยาธิเข็มหมุด พยาธิตัวกลมในเด็ก 18. ลดไขมันในเส้นเลือด โดยการกินสดๆ อย่างต่อเนื่อง 19. ขับเหงื่อ ลดไข้ 20. บำรุงหัวใจ สูตรต้นหอมขับเหงื่อ_ลดไข้ ต้นหอม 5-6 ก้าน ต้มกับขิง 2 แว่น กรองน้ำดื่ม ช่วยขับเหงื่อ ลดไข้ ต้นหอมสด 100 กรัม ให้พลังงาน 32 กิโลแคลอรี ประกอบด้วย โซเดียม 16 มิลลิกรัม คาร์โบไฮเดรต 7.3 กรัม เส้นใย 2.6 กรัม น้ำตาล 2.3 กรัม โปรตีน 1.8 กรัม โพแทสเซียม 276 มิลลิกรัม นอกจากนั้น ต้นหอม ยังมี แคลเซียม ฟอสฟอรัส เบต้า-แคโรทีน มีสารฟลาโวนอยด์ บางชนิดซ่อนอยู่ในใบของต้นหอม เช่น เควซีทีน สเปริโอไซด์ ซึ่งเป็นเกราะป้องกันมะเร็ง ให้กับคนได้ “ต้นหอม” ยังมีสารในตัวอีกมากกว่า 10 ชนิด กินแล้วได้คุณค่าประโยชน์ต่อร่างกาย มีน้ำมันหอมระเหย บรรเทาอาการหวัด มีสารฟลาโวนอยด์ต้านมะเร็ง ต้นหอมเป็นพืชล้มลุกขนาดเล็กตระกูลเดียวกับกระเทียม มีหัวสีขาว หรือบางต้นมีสีม่วงแซม อยู่ใต้ดิน ทำหน้าที่สะสมอาหาร ใบเป็นท่อยาว ปลายแหลม ภายในกลวง ดอกมีสีขาวออกเป็นช่อ ก้านช่อดอกยาว ช่อดอกเมื่อบานมีลักษณะคล้ายร่ม มีดอกย่อยเป็นจำนวนมาก ต้นหอมกินได้ทั้งใบ ดอก และหัว มีกลิ่นฉุนและรสซ่า นิยมนำไปกินเป็นผักเคียงกับอาหารชนิดอื่นๆ เช่น ข้าวหมูแดง ส่วนใบใช้ตกแต่งโรยหน้าอาหาร และใส่ในต้ม ผัด ยำ แกงต่างๆ หรือนำไปดอง ชื่อวิทยาศาสตร์ Alliumcepa var. aggregatum ชื่อสามัญ Green Shallot วงศ์ Alliaceae ชื่ออื่นๆ หอมแบ่ง ** **,neutral
มึงเนี้ยรีบตลอด55,neutral
ฮ่าๆๆ,neutral
กินไก่ทอดทำสถิติกินเยอะที่สุดในเวลา10 นาที อิอิ,neutral
อยากกินนักเก็ต,positive
จากแคมเปญ Native Advertising ที่ดู Creative ก็กลายเป็นดราม่ากันได้ หลายคนอาจจะแย้งว่าดูออกว่าเป็นโฆษณา แต่เราคงต้องเปิดใจยอมรับกันด้วยว่าหลายคนอาจจะไม่ได้รู้เท่าทันเหมือนกับเรานะครับ,neutral
ทิกเจอตอนเคี้ยวจะสัมผัสกรุบๆ,neutral
670 บาทค่ะ,neutral
อร่อยป่ะ,positive
อยากสั่ง​ท่านที่บ้าน​ แบบสั่งกลับบ้าน​ เพราะที่ผู้สูงอายุ​ไม่สะดวกมาทานที่ร้าน แต่​พนงบอกสั่งกลับบ้านไม่ได้​ งง​ ุุสาขาบิ๊กซี​เอ๊กซ์​ตร้า​สุขาภิบาล3,negative
แล้วก็บาบีก้อนที่ครูก้อยช่วยออกพันนึงแล้วแต่ยังเสียกันคนละ 200 คือแดกกันประหนึ่งไม่ใช่คน ละทั้งโต๊ะมีไม่ถึง 10 คนอ่ะ 55,negative
โรงงานเดียวกันแต่แยกบริษัทย่อย เหมือน เบียร์ช้าง/เบียร์สิงห์ /เบียร์ลีโอ เหมือน ร้าน 7-11 กับร้าน cp freshmart,neutral
New Pajero Sport.,neutral
วันเกิดกูไงง ไปกัน,neutral
ชาวเวปเจอเดินผ่านนี่น่าจะโดนหนัก,neutral
พาเด็กชายมากินสิ,positive
โค้งสุดท้าย! มาร่วมสนุกกับกิจกรรมจากรองพื้นลอรีอัล ปารีส ทรูแมช ที่ร้าน Eve & Boy สาขา แฟชั่น ไอส์แลนด์ได้ เรามีทั้งบริการเลือกเฉดรองพื้น 13 เฉดและแต่งหน้า Touch Up ฟรี! ที่สำคัญยังมีเกมส์ชิงของรางวัลจากรุ่น True Match มากมาย และบูธถ่ายรูปเก๋ๆ ภายในงานเวลา 11:00 น. - 20:00น. TrueToMyShade TrueMatch LorealParisTH,neutral
🚨3 วันสุดท้าย! กับโปรโมชั่นดีๆ ทั้งลด ทั้งแถมสินค้า Hada Labo หลากหลายสูตรที่ Tops ทุกสาขา ห้ามพลาดโดยเด็ดขาดค่ะ HadaLabo Promotion,neutral
